vid,utter_id,sentence,label
Ses02F_impro06,4,"We knew that it was coming, but--",1
Ses02F_impro06,5,Yeah.,2
Ses02F_impro06,6,"It seemed like he had a little bit longer.  Like just last week, he was doing was so well.",1
Ses02F_impro06,7,"I mean, you know, at least he's not in anymore pain now, right?",2
Ses02F_impro06,8,Yeah.,1
Ses02F_impro06,9,"It's good, you know.  you know It hurts I know.  I know what it's like to lose someone like that.",2
Ses02F_impro06,10,I just don't want him to be gone.,1
Ses02F_impro06,11,It's okay.,2
Ses02F_impro06,12,"'Cause, you know, you've got all the times that you guys did spend together, you know and that's something good that you can look back on.",2
Ses02F_impro06,13,I mean--I don't know.,2
Ses02F_impro06,14,And his whole family was there.,1
Ses02F_impro06,15,"I mean, he was like really conscious right up until the end. you know",1
Ses02F_impro06,16,"Well, that's that's good, you know.  At least, I don't know.  I mean it's- it's better to go- to goout that way than...",2
Ses02F_impro06,17,".than you know, in pain and like this gradual, this horrible process.  I mean--",2
Ses02F_impro06,18,"He was so young, you know.  And all the stories he used to tell me about...",1
Ses02F_impro06,19,...the way he wanted to live and he was gonna go to Africa and he was gonna--,1
Ses02F_impro06,20,"But look at the--he--look at the life he did get to lead.  I mean, for his age, he'd done so much and--",2
Ses02F_impro06,21,Nobody's ever gonna forget him.,1
Ses02F_impro06,22,"Yeah, exactly.  He's made a big impact on a lot of people. and",2
Ses02F_impro06,23,"And you'll always have that and--you should feel, you know, happy for him that he got to do so much before--I mean, and even after he found out last year.  I mean--",2
Ses02F_impro06,24,He did a lot.  But--,1
Ses02F_impro06,25,"I know.  It doesn't bring him back, but--",2
Ses02F_impro06,26,"But It's okay because now, you know, you'll just go on with your life and--",2
Ses02F_impro06,27,I'm gonna forget him.,1
Ses02F_impro06,28,"No, you'll never forget him.",2
Ses02F_impro06,29,I won't be able to hear his voice or his--,1
Ses02F_impro06,30,I know. but you're not  I mean you're not going to forget him.  The pain will go away eventually and--or it will subside--,2
Ses02F_impro06,31,You start to lose like that image after a while.,1
Ses02F_impro06,32,"That will be, It'll be--it'll be better that way. I mean Time will tell.  Time heals, you know, and it's good.  It's okay.  I mean, it wasn't anybody's fault or anything like that so .",2
Ses02F_impro06,33,"It's hard to lose someone that way, but he's he's better--he's better off now.",2
Ses02F_impro06,34,Thanks.,1
Ses02M_impro01,0,All right. Finally. Here you go.,5
Ses02M_impro01,1,"Hi, How can I help you?",2
Ses02M_impro01,2,"Yea. I just want to get this done,",2
Ses02M_impro01,3,"Sure, um",2
Ses02M_impro01,4,get my new license.,2
Ses02M_impro01,5,do you have two forms of ID with you?,2
Ses02M_impro01,6,"Um, no, I got my driver's license though.",2
Ses02M_impro01,7,"I actually need two forms of ID. I need either a passport or a birth certificate, or social security card. I'm sorry.",2
Ses02M_impro01,8,"Uh, sorry, I forgot them. I mean I've got to -",2
Ses02M_impro01,9,Well,2
Ses02M_impro01,10,well is the dri-driver's license going to work?,2
Ses02M_impro01,11,I- I can take your driver's license but I need another form of ID in order to process this paper work.,2
Ses02M_impro01,12,"Okay, so what are you saying? What-",5
Ses02M_impro01,13,"Um, that you would need to go home and get another form of ID and come back.",2
Ses02M_impro01,14,"What? I- You telling me I waited in that huge line to go and sit down and get my number called, like after",3
Ses02M_impro01,15,"Well, I'm sorry sir but",5
Ses02M_impro01,16,three hours and,3
Ses02M_impro01,17,you need to bring two forms of ID there is nothing we can do about it.,5
Ses02M_impro01,18,Shouldn't they have like told us about that? I mean why - why would they make me go and wait three hours if I have got to go and do it again?,3
Ses02M_impro01,19,"Well, it's actually-",5
Ses02M_impro01,20,"It's standard that you bring a couple of forms of ID, I'm sorry.",5
Ses02M_impro01,21,"It's standard? I mean I don't work at the D.M.V. how am I supposed to know that, like, I stand in line, I get my",3
Ses02M_impro01,22,"Well, I'm sorry, sir, but we're not responsible.",5
Ses02M_impro01,23,"I filled out the application right, didn't I?",3
Ses02M_impro01,24,"Yes, you did, thank you very much, but we're not responsible if you've forgotten something, and we need to have two forms of ID.",5
Ses02M_impro01,25,Okay. What about - no -- how about you hold that and I'll - I'll go and I can come back-,5
Ses02M_impro01,26,"I'm sorry, but there is a lot of people waiting so you're just going to have to get in line again.",5
Ses02M_impro01,27,I've been waiting for three hours.,5
Ses02M_impro01,28,"It just happens to people all the time, I'm sorry sir, but I can't make an exception for you.",5
Ses02M_impro01,29,This is ridiculous. Come on,5
Ses02M_impro01,30,"I'm sorry, sir.",2
Ses02M_impro01,31,"I cannot go back in that line. I've got stuff I need to do, I mean-",5
Ses02M_impro01,32,there is nothing I can do.,2
Ses02M_impro01,33,"I know sir, but we have to have two forms. There is nothing I can do about it, I'm sorry.",5
Ses02M_impro01,34,That doesn't make any sense. Why?,5
Ses02M_impro01,35,"I'm sorry, sir. There is nothing I can do.",5
Ses02M_impro01,36,You- shouldn't you have like a sign or something maybe like up on the counter when you get the applica- maybe on the application,3
Ses02M_impro01,37,"Well, if you had checked the web site it would have said.",5
Ses02M_impro01,38,If you had checked the website it would have said that you needed two forms of identification.,5
Ses02M_impro01,39,"What web- I didn't go to a website - why would I need to - it's the D.M.V.. You come to the D.M.V., you wait in line for three hours, and then you go home.",3
Ses02M_impro01,40,"Well, maybe you should",5
Ses02M_impro01,41,I waited in line now I'm ready to get my stuff and then go home.,5
Ses02M_impro01,42,Right. So maybe you should go home now and get your paperwork and come back.,5
Ses02M_impro01,43,"I'm sorry sir but there's a lot of people waiting. So if you won't move out of the way, then I'm going to have to call security.",5
Ses02M_impro01,44,"God, oh my-",5
Ses02M_impro01,45,This is ridiculous.,5
Ses02M_impro01,46,"I'm sorry, sir, it's not my choice.",5
Ses02M_script01_2,0,Why did he invite her here?,3
Ses02M_script01_2,1,She's been in New York three and half years why all of a sudden-,3
Ses02M_script01_2,2,"Well, maybe he just wanted to see her again.",2
Ses02M_script01_2,3,Nobody comes seven hundred miles just to see.,3
Ses02M_script01_2,4,"What do you mean? He lived next door to the girl all his life, why wouldn't he want to see her again?",5
Ses02M_script01_2,5,"Don't look at me like that, he didn't tell me any more than he told you.",5
Ses02M_script01_2,6,He's not going to marry her.,3
Ses02M_script01_2,7,How do you know he's even thinking of it?,2
Ses02M_script01_2,8,"Well, so what?",2
Ses02M_script01_2,9,What's going on here Joe?,3
Ses02M_script01_2,10,-She's not his girl Joe; she knows she's not.,3
Ses02M_script01_2,11,You can't read her mind.,2
Ses02M_script01_2,12,"Then why is she still single, I mean New York is full of men, why isn't she married? Probably a hundred people told her she's crazy but she's waited.",5
Ses02M_script01_2,13,How do you know why she has waited?,5
Ses02M_script01_2,14,"She knows what I know, that's why. She's faithful as a rock. In my worst moments I think of her waiting and I know again that I'm right.",5
Ses02M_script01_2,15,"Look it's a nice day, what are we arguing for?",5
Ses02M_script01_2,16,"Nobody in this house dares take her faith away Joe. Strangers might, but not his father, not his brother.",5
Ses02M_script01_2,17,What do you want me to do about it?,5
Ses02M_script01_2,18,"I want you to act like he's coming back, both of you. Don't you think I haven't noticed since he invited her, I won't stand for any nonsense",3
Ses02M_script01_2,19,But Kate,5
Ses02M_script01_2,20,"Because if he's not coming back, I'll kill myself. And laugh -- laugh at me but",5
Ses02M_script01_2,21,Calm yourself.,5
Ses02M_script01_2,22,I need you to believe with me; I can't stand all alone.,1
Ses02M_script01_2,23,Calm yourself.,5
Ses02M_script01_2,24,"Even last week there was a man who showed up in Detroit missing longer than Larry, you read it yourself.",5
Ses02M_script01_2,25,All right. All right. Calm yourself.,5
Ses02M_script01_2,26,Just you above all need to believe.,5
Ses02M_script01_2,27,Don't stop believing.,5
Ses02M_script01_2,28,"What does that mean, me above all?",3
Ses02M_script01_2,29,Look at you -- look at you shaking.,3
Ses02M_script01_2,30,I can't help it.,5
Ses02M_script01_2,31,"What have I got to hide? What the hell is the matter with you, Kate?",5
Ses03M_script01_1,0,What's he going to say?  Maybe we ought to talk to him before he sees it.,2
Ses03M_script01_1,1,He saw it.,1
Ses03M_script01_1,2,He was out there when it happened.,1
Ses03M_script01_1,3,About four in the morning.  I heard a crack and I looked out and he was standing right there when it happened.,1
Ses03M_script01_1,4,I don't know. But after it cracked he ran back into the house and he cried in the kitchen.,1
Ses03M_script01_1,5,Did you talk to him?,1
Ses03M_script01_1,6,No.  I figured the best thing to do was leave him alone.,1
Ses03M_script01_1,7,He cried hard?,1
Ses03M_script01_1,8,I could hear it right through the floor.,1
Ses03M_script01_1,9,Starting to dream about him again.  He's walking around at night again.,5
Ses03M_script01_1,10,I guess he is.,1
Ses03M_script01_1,11,"He's getting just like he did after he died, you know?  What, what, what's the meaning of this?",1
Ses03M_script01_1,12,"I don't know.  But I know one thing mom, we made a terrible mistake with dad.",1
Ses03M_script01_1,13,Being dishonest with him.  That kind of thing always pays off and now it's paying off.,5
Ses03M_script01_1,14,You know that Larry's not coming back and I know that too.  Why we both go on letting him think that we both believe with him.,3
Ses03M_script01_1,15,"No I don't want to argue with him but, it's time that he realizes that nobody believes Larry's coming back anymore.",5
Ses03M_script01_1,16,"Why shouldn't he walk around and dream at him at night.  Walk around.  Why shouldn't he walk around?  Why shouldn't he dream of him, walk around at night waiting for him?  Do we contradict him?  Do we say flat out that we don't have anymore hope?",3
Ses03M_script01_1,17,That we haven't had any hope for years now?,3
Ses03M_script01_1,18,How are you going to prove it?  Can you prove it?,5
Ses03M_script01_1,19,Larry's been gone for three years.  For god sakes no one comes back after three years.  It's insane.,5
Ses03M_script01_1,20,he still thinks he's alive still.  I mean you could talk yourself blue in the face and there's no body and there's no grave so where are you?,5
Ses03M_script01_1,21,"Listen mom, just, sit down.  I want to talk to you.",5
Ses03M_script01_1,22,No.  It's his god damned newspapers is what it is.  Now every month there's a new boy comes home and Larry's going to be the next one.,3
Ses03M_script01_1,23,Alright. Alright. Alright just listen.,5
Ses03M_script01_1,24,"You know why I asked Annie here, right?",2
Ses03M_script01_1,25,Why?,3
Ses03M_script01_1,26,I want to ask her to marry me.,2
Ses03M_script01_1,27,You know it's not just my business.,5
Ses03M_script01_1,28,"Well what do you want me to do?  I mean, you're old enough to know your own mind.",3
Ses03M_script01_1,29,Okay.  So then it's alright.  I'll go ahead with it.,2
Ses03M_script01_1,30,"Well, I mean, you got to make sure your dad's not going--",2
Ses03M_script01_1,31,Oh see then it's just not my business. God you infuriate me sometimes.  Isn't my business too if dad throws a fit?  Huh?  God you have such a talent for ignoring things.,3
Ses03M_script01_1,32,Well I'm just saying--,5
Ses03M_script01_1,33,She's not Larry's girl.,5
Ses03M_script01_1,34,From your father's point of view he is still alive and if you try and take her that's just not fair.  You can't do that.,5
Ses03M_script01_1,35,I don't know why it is but every time I reach out for something I want I have to pull back,5
Ses03M_script01_1,36,"And-And-And if you go on from there if you know already to go on from there, then you can.  But I'm telling you something that I don't know where to go.  You got it?  I mean, do you?",5
Ses03M_script01_1,37,"My whole entire, bloody life time and time again.",5
Ses03M_script01_1,38,Well to hell with that.,3
Ses03M_script01_1,39,Did you ask Annie yet?,2
Ses03M_script01_1,40,I wanted to get this settled first.,2
Ses03M_script01_1,41,Then I guess that's the end of it.,2
Ses03M_script01_1,42,But from her letters I think she's forgotten him.  I'll find out.,1
Ses03M_script01_1,43,"And then we'll thrash it out with dad right?  Mom, don't avoid me.",2
Ses03M_script01_1,44,"Look, you never had seen many, many women.  You know?  I mean...",2
Ses03M_script01_1,45,Well I just don't see why it has to be Annie.,5
Ses03M_script01_1,46,Because it is.,5
Ses03M_script01_1,47,It's just...that's just the way it is.  That's how I feel.  You know these years when I think of someone I want to marry I think of Annie.  What do you want a diagram?,5
Ses03M_script01_1,48,No I don't want a diagram.,5
Ses03M_script01_1,49,"He thinks he's coming back. And you go off and marry that girl and you're just pronouncing him dead and what's going to happen to him?  I don't know.  Do you?  I mean, I don't know.",5
Ses03M_script01_1,50,Alright then.,5
Ses03M_script01_1,51,I've given it three years of thought and I thought that if I waited then dad would forget about Larry and then we could have a regular wedding and everything happy.,1
Ses03M_script01_1,52,But if I can't have that here I'll get out.,2
